"id","project_id","probability","pmid","refman","title","abstract","authors","journal","volume","issue","pages","accession_number","doi","ref","publication_date","publication_year","publication_month","keywords","created_at","updated_at","old_id","search_text","status","filename","resolution_labels","resolution_labels_alternate","labels","labels_alternate","tags","general","population","intervention_comparator","outcome"
"4289974","3614","0","","","Quantum-enhanced architectures for multivariate time-series forecasting","In this paper, we address the challenge of multivariate time-series forecasting through quantum-enhanced machine learning architectures. We propose adaptation strategies that extend variational quantum circuit models (VQC), traditionally constrained to univariate data, toward the multivariate setting, exploring both purely quantum and hybrid quantum-classical formulations. First, we extend and benchmark several VQC-based and hybrid models to systematically evaluate their ability to capture cross-variable dependencies. Building on these foundations, we introduce the iQTransformer, a novel quantum transformer architecture that integrates a quantum self-attention mechanism within the iTransformer framework, enabling a quantum-native representation of inter-variable relationships. Finally, we present a comprehensive empirical evaluation on both synthetic and real-world datasets, demonstrating that quantum-enhanced models can achieve competitive or superior forecasting accuracy with fewer trainable parameters and faster convergence than state-of-the-art classical and quantum baselines. These findings highlight the potential of quantum-enhanced architectures as efficient and scalable tools for advancing multivariate time-series forecasting. © The Author(s) 2026.","Ranilla-Cortina, Sandra (57202434739); Aranda, Diego A. (60208399900); Ballesteros, Jorge (60093578600); Bonilla, Jesús (59998113200); Monrio, Nerea (60208400000); Combarro, Elías F. (8575264400)","Journal of Supercomputing","82","3","","","10.1007/s11227-026-08295-x","","","2026","","Hybrid architectures; Multivariate time-series forecasting; Quantum machine learning; Quantum transformers; Variational quantum circuits","1773421361340","1773421361340","","Quantum-enhanced architectures for multivariate time-series forecasting Ranilla-Cortina, Sandra (57202434739); Aranda, Diego A. (60208399900); Ballesteros, Jorge (60093578600); Bonilla, Jesús (59998113200); Monrio, Nerea (60208400000); Combarro, Elías F. (8575264400) Journal of Supercomputing  Hybrid architectures; Multivariate time-series forecasting; Quantum machine learning; Quantum transformers; Variational quantum circuits   10.1007/s11227-026-08295-x","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289973","3614","0","","","Hybrid quantum tensor networks for aeroelastic applications","We investigate the application of hybrid quantum tensor networks to aeroelastic problems, harnessing the power of Quantum Machine Learning (QML). By combining tensor networks with variational quantum circuits, we demonstrate the potential of QML to tackle complex time series classification and regression tasks. Our results showcase the ability of hybrid quantum tensor networks to achieve high accuracy in binary classification. Furthermore, we observe promising performance in regressing discrete variables. While hyperparameter selection remains a challenge, requiring careful optimisation to unlock the full potential of these models, this work contributes significantly to the development of QML for solving intricate problems in aeroelasticity. We present an end-to-end trainable hybrid algorithm. We first encode time series into tensor networks to then utilise trainable tensor networks for dimensionality reduction, and convert the resulting tensor to a quantum circuit in the encoding step. Then, a tensor network inspired trainable variational quantum circuit is applied to solve either a classification or a multivariate or univariate regression task in the aeroelasticity domain. © The Author(s) 2025.","Hickmann, M. Lautaro (60117916400); Alves, Pedro (60117445800); Quero, David (36705064600); Schwenker, Friedhelm (6701325661); Rieser, Hans-Martin (58164435600)","Quantum Machine Intelligence","7","2","","","10.1007/s42484-025-00327-8","","","2025","","Hybrid machine learning; Quantum machine learning; Tensor networks; Variational quantum circuits","1773421361340","1773421361340","","Hybrid quantum tensor networks for aeroelastic applications Hickmann, M. Lautaro (60117916400); Alves, Pedro (60117445800); Quero, David (36705064600); Schwenker, Friedhelm (6701325661); Rieser, Hans-Martin (58164435600) Quantum Machine Intelligence  Hybrid machine learning; Quantum machine learning; Tensor networks; Variational quantum circuits   10.1007/s42484-025-00327-8","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289970","3614","0","","","Simple Sentiment Analysis Ansatz for Sentiment Classification in Quantum Natural Language Processing","Sentiment classification is a valuable application of natural language processing that has seen wide usage in optimizing business processes. This paper explores a novel implementation of sentiment analysis using the Variational Quantum Algorithms (VQA) framework. As ansatz choice determines model performance in VQA, this paper proposes an alternative ansatz for the sentiment classification task in quantum representation. Specifically, it builds upon previous work in quantum sentiment classification by proposing an alternative ansatz to the Instantaneous Quantum Polytime ansatz, entitled Simple Sentiment Analysis (SimpleSA) ansatz. A key feature of the SimpleSA ansatz is the decision to neglect noun parameterization. The proposed SimpleSA has less complexity than the other ansätze in terms of the number of parameters and the number of gates. Moreover, experimental results show that the SimpleSA ansatz with H-CNOT-Rz-H compound block construction outperforms the Instantaneous Quantum Polytime (IQP) ansatz at 85.00% accuracy. Furthermore, SimpleSA optimization converges 20.89% faster than Instantaneous Quantum Polytime (IQP) for the Simultaneous Perturbation Stochastic Approximation (SPSA) method with 130 iterations. The proposed work is useful for applications of quantum computers for sentiment analyses and classifications.  © 2013 IEEE.","Ruskanda, Fariska Zakhralativa (57207730493); Abiwardani, Muhammad Rifat (58540163400); Syafalni, Infall (36083609700); Larasati, Harashta Tatimma (57193874318); Mulyawan, Rahmat (36987136000)","IEEE Access","11","","120612–120627","","10.1109/ACCESS.2023.3327873","","","2023","","ansatz; quantum circuit; quantum machine learning; Quantum natural language processing; sentiment classification","1773421361340","1773421361340","","Simple Sentiment Analysis Ansatz for Sentiment Classification in Quantum Natural Language Processing Ruskanda, Fariska Zakhralativa (57207730493); Abiwardani, Muhammad Rifat (58540163400); Syafalni, Infall (36083609700); Larasati, Harashta Tatimma (57193874318); Mulyawan, Rahmat (36987136000) IEEE Access  ansatz; quantum circuit; quantum machine learning; Quantum natural language processing; sentiment classification   10.1109/ACCESS.2023.3327873","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289967","3614","0","","","Single-qudit quantum neural networks for multiclass classification","This paper proposes a single-qudit quantum neural network for multiclass classification by using the enhanced representational capacity of high-dimensional qudit states. Our design employs a d-dimensional unitary operator, where d corresponds to the number of classes, constructed using the Cayley transform of a skew-symmetric matrix, to encode and process class information compactly. This architecture enables a direct mapping between class labels and quantum measurement outcomes, reducing circuit depth and computational overhead. To optimize network parameters, we introduce a hybrid training approach that combines an extended activation function, derived from a truncated multivariable Taylor series expansion, with support vector machine optimization for weight determination. We evaluate our model on the MNIST and EMNIST datasets, demonstrating competitive accuracy while maintaining a compact single-qudit quantum circuit. Our findings highlight the potential of qudit-based QNNs as scalable alternatives to classical deep learning models, particularly for multiclass classification. However, practical implementation remains constrained by current quantum hardware limitations. This research advances quantum machine learning by demonstrating the feasibility of higher-dimensional quantum systems for resource-efficient learning tasks. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2025.","Souza, Leandro C. (59157975200); Portugal, Renato (7004468729)","Quantum Information Processing","24","12","","","10.1007/s11128-025-04998-x","","","2025","","Multiclass classification; Parameterized quantum circuits; Quantum machine learning; Quantum neural networks; Single-qudit neural networks","1773421361340","1773421361340","","Single-qudit quantum neural networks for multiclass classification Souza, Leandro C. (59157975200); Portugal, Renato (7004468729) Quantum Information Processing  Multiclass classification; Parameterized quantum circuits; Quantum machine learning; Quantum neural networks; Single-qudit neural networks   10.1007/s11128-025-04998-x","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289966","3614","0","","","Parameterised Quantum SVM with Data-Driven Entanglement for Zero-Day Exploit Detection","Zero-day attacks pose a persistent threat to computing infrastructure by exploiting previously unknown software vulnerabilities that evade traditional signature-based network intrusion detection systems (NIDSs). To address this limitation, machine learning (ML) techniques offer a promising approach for enhancing anomaly detection in network traffic. This study evaluates several ML models on a labeled network traffic dataset, with a focus on zero-day attack detection. Ensemble learning methods, particularly eXtreme gradient boosting (XGBoost), achieved perfect classification, identifying all 6231 zero-day instances without false positives and maintaining efficient training and prediction times. While classical support vector machines (SVMs) performed modestly at 64% accuracy, their performance improved to 98% with the use of the borderline synthetic minority oversampling technique (SMOTE) and SMOTE + edited nearest neighbours (SMOTEENN). To explore quantum-enhanced alternatives, a quantum SVM (QSVM) is implemented using three-qubit and four-qubit quantum circuits simulated on the aer_simulator_statevector. The QSVM achieved high accuracy (99.89%) and strong F1-scores (98.95%), indicating that nonlinear quantum feature maps (QFMs) can increase sensitivity to zero-day exploit patterns. Unlike prior work that applies standard quantum kernels, this study introduces a parameterised quantum feature encoding scheme, where each classical feature is mapped using a nonlinear function tuned by a set of learnable parameters. Additionally, a sparse entanglement topology is derived from mutual information between features, ensuring a compact and data-adaptive quantum circuit that aligns with the resource constraints of noisy intermediate-scale quantum (NISQ) devices. Our contribution lies in formalising a quantum circuit design that enables scalable, expressive, and generalisable quantum architectures tailored for zero-day attack detection. This extends beyond conventional usage of QSVMs by offering a principled approach to quantum circuit construction for cybersecurity. While these findings are obtained via noiseless simulation, they provide a theoretical proof of concept for the viability of quantum ML (QML) in network security. Future work should target real quantum hardware execution and adaptive sampling techniques to assess robustness under decoherence, gate errors, and dynamic threat environments. © 2025 by the authors.","Nhlapo, Steven Jabulani (59325705600); Mutombo, Elodie Ngoie (59253447800); Nkongolo, Mike Nkongolo Wa (57287513100)","Computers","14","8","","","10.3390/computers14080331","","","2025","","intrusion detection systems; machine learning; quantum machine learning; synthetic minority oversampling; UGRansome dataset; zero-day attacks","1773421361340","1773421361340","","Parameterised Quantum SVM with Data-Driven Entanglement for Zero-Day Exploit Detection Nhlapo, Steven Jabulani (59325705600); Mutombo, Elodie Ngoie (59253447800); Nkongolo, Mike Nkongolo Wa (57287513100) Computers  intrusion detection systems; machine learning; quantum machine learning; synthetic minority oversampling; UGRansome dataset; zero-day attacks   10.3390/computers14080331","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289965","3614","0","","","HQWGAN: a hybrid quantum–classical Wasserstein generative adversarial network for image generation","Quantum generative adversarial networks, a key branch of quantum machine learning, show promise in image generation but face constraints from Noisy Intermediate-Scale Quantum hardware, particularly for high-resolution tasks. To overcome this, we propose HQWGAN, a hybrid quantum–classical architecture that leverages high-performance computing for scalable quantum circuit simulations, parallel sub-generator processing, and real-time noise control, enabling efficient training on large datasets. The model uses principal component analysis for dimensionality reduction, introduces a Reverse-S-shaped allocation strategy to address high-dimensional feature learning limitations, and incorporates an Exponential Smoothed Noise Control mechanism to enhance diversity and stability by adaptively adjusting quantum circuit perturbations, mitigating mode collapse. The generator employs highly expressive and entangled quantum circuits to capture complex patterns under resource constraints. Experiments on MNIST and Fashion-MNIST datasets show HQWGAN outperforms existing methods in image quality and robustness, validating its mechanisms. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2025.","Qi, Han (55309093200); Xu, Yihan (60259351400); Wang, Hao (57221610812); Gani, Abdullah (57218294440); Por, Lip Yee (15063439600)","Journal of Supercomputing","82","1","","","10.1007/s11227-025-08172-z","","","2026","","Noisy intermediate-scale quantum; Quantum computing; Quantum generative adversarial network; Quantum machine learning","1773421361340","1773421361340","","HQWGAN: a hybrid quantum–classical Wasserstein generative adversarial network for image generation Qi, Han (55309093200); Xu, Yihan (60259351400); Wang, Hao (57221610812); Gani, Abdullah (57218294440); Por, Lip Yee (15063439600) Journal of Supercomputing  Noisy intermediate-scale quantum; Quantum computing; Quantum generative adversarial network; Quantum machine learning   10.1007/s11227-025-08172-z","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289964","3614","0","","","Federated learning with tensor networks: a quantum AI framework for healthcare","The healthcare industry frequently handles sensitive and proprietary data, and due to strict privacy regulations, it is often reluctant to share it directly. In today’s context, Federated Learning (FL) stands out as a crucial remedy, facilitating the rapid advancement of distributed machine learning while effectively managing critical concerns regarding data privacy and governance. The fusion of federated learning and quantum computing represents a groundbreaking interdisciplinary approach with immense potential to revolutionize various industries, from healthcare to finance. In this work, we propose a federated learning framework based on quantum tensor networks (QTNs) that takes advantage of the principles of many-body quantum physics. Currently, there are no known classical tensor networks (TNs) implemented in federated settings. Furthermore, we investigated the effectiveness and feasibility of the proposed framework by conducting a differential privacy analysis to ensure the security of sensitive data across healthcare institutions. Experiments on popular medical image datasets show that the federated quantum tensor network (FedQTNs) model achieved a mean receiver-operator characteristic area under the curve of 91%-98%, outperforming several state-of-the-art federated learning methods. Moreover, QTN models require fewer parameters in FL settings compared to traditional classical models, which often suffer from over-parameterization. This reduction in parameters not only improves the efficiency of the communication process but also significantly decreases data consumption during training. As a result, QTN models facilitate a more effective and resource-efficient approach to training in decentralized environments with limited communication bandwidth. The FedQTN models demonstrate a smaller performance drop even when using strong differential privacy settings, maintaining higher accuracy compared to classical models under similar privacy constraints. Experimental results demonstrate that the quantum federated global model, consisting of highly entangled TN structures, showed better generalization and robustness and achieved higher testing accuracy, surpassing the performance of locally trained clients under unbalanced data distributions among healthcare institutions. © 2024 The Author(s). Published by IOP Publishing Ltd.","Singh Bhatia, Amandeep (57201349854); Bernal Neira, David E (57194192848)","Machine Learning: Science and Technology","5","4","","","10.1088/2632-2153/ad8c11","","","2024","","differential privacy; healthcare; medical imaging; quantum federated learning; quantum machine learning; tensor networks","1773421361340","1773421361340","","Federated learning with tensor networks: a quantum AI framework for healthcare Singh Bhatia, Amandeep (57201349854); Bernal Neira, David E (57194192848) Machine Learning: Science and Technology  differential privacy; healthcare; medical imaging; quantum federated learning; quantum machine learning; tensor networks   10.1088/2632-2153/ad8c11","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289962","3614","0","","","The cross-sectional stock return predictions via quantum neural network and tensor network","In this paper, we investigate the application of quantum and quantum-inspired machine learning algorithms to stock return predictions. Specifically, we evaluate the performance of quantum neural network, an algorithm suited for noisy intermediate-scale quantum computers, and tensor network, a quantum-inspired machine learning algorithm, against classical models such as linear regression and neural networks. To evaluate their abilities, we construct portfolios based on their predictions and measure investment performances. The empirical study on the Japanese stock market shows the tensor network model achieves superior performance compared to classical benchmark models, including linear and neural network models. Though the quantum neural network model attains the lowered risk-adjusted excess return than the classical neural network models over the whole period, both the quantum neural network and tensor network models have superior performances in the latest market environment, which suggests capability of model’s capturing non-linearity between input features. © 2023, The Author(s).","Kobayashi, Nozomu (58260298100); Suimon, Yoshiyuki (57210120067); Miyamoto, Koichi (57219247023); Mitarai, Kosuke (57203861251)","Quantum Machine Intelligence","5","2","","","10.1007/s42484-023-00136-x","","","2023","","Finance; Quantum machine learning; Stock return prediction; Tensor network","1773421361340","1773421361340","","The cross-sectional stock return predictions via quantum neural network and tensor network Kobayashi, Nozomu (58260298100); Suimon, Yoshiyuki (57210120067); Miyamoto, Koichi (57219247023); Mitarai, Kosuke (57203861251) Quantum Machine Intelligence  Finance; Quantum machine learning; Stock return prediction; Tensor network   10.1007/s42484-023-00136-x","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289957","3614","0","","","Adiabatic quantum support vector machines","Adiabatic quantum computers can solve difficult optimization problems (e.g., the quadratic unconstrained binary optimization problem), and they seem well suited to train machine learning models. In this paper, we describe an adiabatic quantum approach for training support vector machines. We show that the time complexity of our quantum approach is an order of magnitude better than the classical approach. Next, we compare the test accuracy of our quantum approach against a classical approach that uses the Scikit-learn library in Python across five benchmark datasets (Iris, Wisconsin Breast Cancer (WBC), Wine, Digits, and Lambeq). We show that our quantum approach obtains accuracies on par with the classical approach. Finally, we perform a scalability study in which we compute the total training times of the quantum approach and the classical approach with an increasing number of features and an increasing number of data points in the training dataset. Our scalability results show that the quantum approach obtains a 3.5–4.5× speedup over the classical approach on datasets with many (millions of) features. © This is a U.S. Government work and not under copyright protection in the US; foreign copyright protection may apply 2025.","Date, Prasanna (57192439065); Woun, Dong Jun (58769235300); Hamilton, Kathleen (35968703100); Coello Perez, Eduardo A. (56769893200); Chandra Shekhar, Mayanka (59906440200); Rios, Francisco (57190609887); Gounley, John (56131640400); Suh, In-Saeng (7101988201); Humble, Travis (6602287338); Tourassi, Georgia (7003845683)","Quantum Machine Intelligence","7","1","","","10.1007/s42484-025-00280-6","","","2025","","Machine learning; Quantum AI; Quantum computing; Quantum machine learning; Support vector machine","1773421361340","1773421361340","","Adiabatic quantum support vector machines Date, Prasanna (57192439065); Woun, Dong Jun (58769235300); Hamilton, Kathleen (35968703100); Coello Perez, Eduardo A. (56769893200); Chandra Shekhar, Mayanka (59906440200); Rios, Francisco (57190609887); Gounley, John (56131640400); Suh, In-Saeng (7101988201); Humble, Travis (6602287338); Tourassi, Georgia (7003845683) Quantum Machine Intelligence  Machine learning; Quantum AI; Quantum computing; Quantum machine learning; Support vector machine   10.1007/s42484-025-00280-6","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289956","3614","0","","","Quantum-assisted associative adversarial network: applying quantum annealing in deep learning","Generative models have the capacity to model and generate new examples from a dataset and have an increasingly diverse set of applications driven by commercial and academic interest. In this work, we present an algorithm for learning a latent variable generative model via generative adversarial learning where the canonical uniform noise input is replaced by samples from a graphical model. This graphical model is learned by a Boltzmann machine which learns low-dimensional feature representation of data extracted by the discriminator. A quantum processor can be used to sample from the model to train the Boltzmann machine. This novel hybrid quantum-classical algorithm joins a growing family of algorithms that use a quantum processor sampling subroutine in deep learning, and provides a scalable framework to test the advantages of quantum-assisted learning. For the latent space model, fully connected, symmetric bipartite and Chimera graph topologies are compared on a reduced stochastically binarized MNIST dataset, for both classical and quantum sampling methods. The quantum-assisted associative adversarial network successfully learns a generative model of the MNIST dataset for all topologies. Evaluated using the Fréchet inception distance and inception score, the quantum and classical versions of the algorithm are found to have equivalent performance for learning an implicit generative model of the MNIST dataset. Classical sampling is used to demonstrate the algorithm on the LSUN bedrooms dataset, indicating scalability to larger and color datasets. Though the quantum processor used here is a quantum annealer, the algorithm is general enough such that any quantum processor, such as gate model quantum computers, may be substituted as a sampler. © 2021, The Author(s).","Wilson, Max (57218845975); Vandal, Thomas (56916071800); Hogg, Tad (7005603872); Rieffel, Eleanor G. (6602264636)","Quantum Machine Intelligence","3","1","","","10.1007/s42484-021-00047-9","","","2021","","Boltzmann machine; Deep learning; Generative adversarial networks; Machine learning; Quantum annealing; Quantum Boltzmann machine; Quantum machine learning","1773421361340","1773421361340","","Quantum-assisted associative adversarial network: applying quantum annealing in deep learning Wilson, Max (57218845975); Vandal, Thomas (56916071800); Hogg, Tad (7005603872); Rieffel, Eleanor G. (6602264636) Quantum Machine Intelligence  Boltzmann machine; Deep learning; Generative adversarial networks; Machine learning; Quantum annealing; Quantum Boltzmann machine; Quantum machine learning   10.1007/s42484-021-00047-9","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289955","3614","0","","","Lean Classical-Quantum Hybrid Neural Network Model for Image Classification","The integration of algorithms from quantum information with neural networks has enabled unprecedented advancements in various domains. Nonetheless, the application of quantum machine learning algorithms for image classification predominantly relies on traditional architectures such as variational quantum circuits. The performance of these models is closely tied to the scale of their parameters, with the substantial demand for parameters potentially leading to limitations in computational resources and a significant increase in computation time. In this study, a Lean Classical-Quantum Hybrid Neural Network (LCQHNN) is introduced, which achieves efficient classification performance with only four layers of variational circuits, thereby substantially reducing computational costs. These experiments demonstrate that LCQHNN achieves 100%, 99.02%, and 85.55% classification accuracy on MNIST, FashionMNIST, and CIFAR-10 datasets. Under the same parameter conditions, the convergence speed of this method is also faster than that of traditional models. Furthermore, through visualization studies, it is found that the model effectively captures key data features during training and establishes a clear association between these features and their corresponding categories. This study confirms that the employment of quantum algorithms enhances the model's ability to handle complex classification problems. © 2025 Wiley-VCH GmbH.","Liu, Ao (59314178500); Wen, Cuihong (56643821900); Wang, Jieci (35211965100)","Advanced Quantum Technologies","8","10","","","10.1002/qute.202400703","","","2025","","quantum algorithms; quantum convolutional neural network; quantum machine learning; variational quantum circuits","1773421361340","1773421361340","","Lean Classical-Quantum Hybrid Neural Network Model for Image Classification Liu, Ao (59314178500); Wen, Cuihong (56643821900); Wang, Jieci (35211965100) Advanced Quantum Technologies  quantum algorithms; quantum convolutional neural network; quantum machine learning; variational quantum circuits   10.1002/qute.202400703","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289951","3614","0","","","Satellite image classification with neural quantum kernels","Achieving practical applications of quantum machine learning (QML) for real-world scenarios remains challenging despite significant theoretical progress. This paper proposes a novel approach for classifying satellite images, a task of particular relevance to the earth observation industry, using QML techniques. Specifically, we focus on classifying images that contain solar panels, addressing a complex real-world classification problem. Our approach begins with classical pre-processing to reduce the dimensionality of the satellite image dataset. We then apply neural quantum kernels-quantum kernels derived from trained quantum neural networks-for classification. We evaluate several strategies within this framework, demonstrating results that are competitive with the best classical methods. Key findings include the robustness of or results and their scalability, with successful performance achieved up to 8 qubits. © 2025 The Author(s).","Rodriguez-Grasa, Pablo (58532363500); Farzan-Rodriguez, Robert (59408801100); Novelli, Gabriele (56688187000); Ban, Yue (23979241900); Sanz, Mikel (57219673995)","Machine Learning: Science and Technology","6","1","","","10.1088/2632-2153/ada86c","","","2025","","quantum kernels; quantum machine learning; quantum neural networks; real dataset; satelite image classification","1773421361340","1773421361340","","Satellite image classification with neural quantum kernels Rodriguez-Grasa, Pablo (58532363500); Farzan-Rodriguez, Robert (59408801100); Novelli, Gabriele (56688187000); Ban, Yue (23979241900); Sanz, Mikel (57219673995) Machine Learning: Science and Technology  quantum kernels; quantum machine learning; quantum neural networks; real dataset; satelite image classification   10.1088/2632-2153/ada86c","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289950","3614","0","","","A Hybrid Classical-Quantum Neural Network Model for DDoS Attack Detection in Software-Defined Vehicular Networks","A typical Software-Defined Vehicular Network (SDVN) is open to various cyberattacks because of its centralized controller-based framework. A cyberattack, such as a Distributed Denial of Service (DDoS) attack, can easily overload the central SDVN controller. Thus, we require a functional DDoS attack recognition system that can differentiate malicious traffic from normal data traffic. The proposed architecture comprises hybrid Classical-Quantum Machine Learning (QML) methods for detecting DDoS threats. In this work, we have considered three different QML methods, such as Classical-Quantum Neural Networks (C-QNN), Classical-Quantum Boltzmann Machines (C-QBM), and Classical-Quantum K-Means Clustering (C-QKM). Emulations were conducted using a custom-built vehicular network with random movements and varying speeds between 0 and 100 kmph. Also, the performance of these QML methods was analyzed for two different datasets. The results obtained show that the hybrid Classical-Quantum Neural Network (C-QNN) method exhibited better performance in comparison with the other two models. The proposed hybrid C-QNN model achieved an accuracy of 99% and 90% for the UNB-CIC-DDoS dataset and Kaggle DDoS dataset, respectively. The hybrid C-QNN model combines PennyLane’s quantum circuits with traditional methods, whereas the Classical-Quantum Boltzmann Machine (C-QBM) leverages quantum probability distributions for identifying anomalies. © 2025 by the authors.","Sarvade, Varun P. (57200936700); Kulkarni, Shrirang Ambaji (24829370000); Raj, C. Vidya (16176825500)","Information (Switzerland)","16","9","","","10.3390/info16090722","","","2025","","distributed denial of service; quantum machine learning; quantum neural network; software defined vehicular network","1773421361340","1773421361340","","A Hybrid Classical-Quantum Neural Network Model for DDoS Attack Detection in Software-Defined Vehicular Networks Sarvade, Varun P. (57200936700); Kulkarni, Shrirang Ambaji (24829370000); Raj, C. Vidya (16176825500) Information (Switzerland)  distributed denial of service; quantum machine learning; quantum neural network; software defined vehicular network   10.3390/info16090722","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289948","3614","0","","","Financial fraud detection using quantum graph neural networks","Financial fraud detection is essential for preventing significant financial losses and maintaining the reputation of financial institutions. However, conventional methods of detecting financial fraud have limited effectiveness, necessitating the need for new approaches to improve detection rates. In this paper, we propose a novel approach for detecting financial fraud using Quantum Graph Neural Networks (QGNNs). QGNNs are a type of neural network that can process graph-structured data and leverage the power of Quantum Computing (QC) to perform computations more efficiently than classical neural networks. Our approach uses Variational Quantum Circuits (VQC) to enhance the performance of the QGNN. In order to evaluate the efficiency of our proposed method, we compared the performance of QGNNs to Classical Graph Neural Networks using a real-world financial fraud detection dataset. The results of our experiments showed that QGNNs achieved an AUC of 0.85, which outperformed classical GNNs. Our research highlights the potential of QGNNs and suggests that QGNNs are a promising new approach for improving financial fraud detection. © 2024, The Author(s), under exclusive licence to Springer Nature Switzerland AG.","Innan, Nouhaila (58291062600); Sawaika, Abhishek (58626213300); Dhor, Ashim (58626341400); Dutta, Siddhant (58625689400); Thota, Sairupa (57997760700); Gokal, Husayn (58625953100); Patel, Nandan (58626469000); Khan, Muhammad Al-Zafar (58306981700); Theodonis, Ioannis (15129134100); Bennai, Mohamed (55904222900)","Quantum Machine Intelligence","6","1","","","10.1007/s42484-024-00143-6","","","2024","","Fraud detection; Quantum graph neural network; Quantum machine learning; Variational quantum circuit","1773421361340","1773421361340","","Financial fraud detection using quantum graph neural networks Innan, Nouhaila (58291062600); Sawaika, Abhishek (58626213300); Dhor, Ashim (58626341400); Dutta, Siddhant (58625689400); Thota, Sairupa (57997760700); Gokal, Husayn (58625953100); Patel, Nandan (58626469000); Khan, Muhammad Al-Zafar (58306981700); Theodonis, Ioannis (15129134100); Bennai, Mohamed (55904222900) Quantum Machine Intelligence  Fraud detection; Quantum graph neural network; Quantum machine learning; Variational quantum circuit   10.1007/s42484-024-00143-6","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289946","3614","0","","","QFTD: An efficient quantum federated learning for transformer fault diagnosis with minimal gated unit in smart grid","Quantum federated learning (QFL), as an emerging quantum algorithm, has been initially applied in fields such as healthcare and intelligent transportation. It can achieve efficient model training while protecting the privacy of power data. It is an excellent solution for addressing the challenges of data decentralization and privacy in fault diagnosis. To further enhance the generalization and efficiency of QFL, we propose an efficient quantum federated learning algorithm for power transformer fault diagnosis with the minimal gated unit (QFTD) in the smart grid, which is an initial application of QFL to power transformer fault diagnosis in the smart grid. We integrate a quantum orthogonal convolutional neural network with the classical minimal gated unit, forming a quantum minimal gated orthogonal convolutional neural network (QMOCNN) as the local model of QFTD. By adding the quantum orthogonal layer to the quantum convolutional neural network, the generalization ability and stability of the model improve. Experimental results demonstrate that QMOCNN achieves an accuracy of 99.48% in power transformer fault diagnosis within the smart grid, exhibiting superior convergence speed and classification accuracy compared to other methods. After introducing the federated learning framework, the QFTD can also achieve an accuracy of 95.83%. The experiment on the three types of quantum circuit noise proves that QFTD has good performance in noise resistance. Our work represents a significant exploration and advancement in applying quantum algorithms within the realm of fault diagnosis in power systems. © 2025 Elsevier Ltd.","Li, Guodong (56222452600); Luo, Junjie (58753407200); Wang, Qingle (56183586000); Liu, Lin (59560590000); Wei, Chunyan (55346672600); Wang, Huawei (57210161237); Zhang, Zhichao (55839675600)","Engineering Applications of Artificial Intelligence","163","","","","10.1016/j.engappai.2025.112974","","","2026","","Fault diagnosis; Federated learning; Quantum computing; Quantum machine learning","1773421361340","1773421361340","","QFTD: An efficient quantum federated learning for transformer fault diagnosis with minimal gated unit in smart grid Li, Guodong (56222452600); Luo, Junjie (58753407200); Wang, Qingle (56183586000); Liu, Lin (59560590000); Wei, Chunyan (55346672600); Wang, Huawei (57210161237); Zhang, Zhichao (55839675600) Engineering Applications of Artificial Intelligence  Fault diagnosis; Federated learning; Quantum computing; Quantum machine learning   10.1016/j.engappai.2025.112974","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
