"id","project_id","probability","pmid","refman","title","abstract","authors","journal","volume","issue","pages","accession_number","doi","ref","publication_date","publication_year","publication_month","keywords","created_at","updated_at","old_id","search_text","status","filename","resolution_labels","resolution_labels_alternate","labels","labels_alternate","tags","general","population","intervention_comparator","outcome"
"4289897","3614","0","","","An Enhanced Quantum K-Nearest Neighbor Classification Algorithm Based on Polar Distance","The K-nearest neighbor (KNN) algorithm is one of the most extensively used classification algorithms, while its high time complexity limits its performance in the era of big data. The quantum K-nearest neighbor (QKNN) algorithm can handle the above problem with satisfactory efficiency; however, its accuracy is sacrificed when directly applying the traditional similarity measure based on Euclidean distance. Inspired by the Polar coordinate system and the quantum property, this work proposes a new similarity measure to replace the Euclidean distance, which is defined as Polar distance. Polar distance considers both angular and module length information, introducing a weight parameter adjusted to the specific application data. To validate the efficiency of Polar distance, we conducted various experiments using several typical datasets. For the conventional KNN algorithm, the accuracy performance is comparable when using Polar distance for similarity measurement, while for the QKNN algorithm, it significantly outperforms the Euclidean distance in terms of classification accuracy. Furthermore, the Polar distance shows scalability and robustness superior to the Euclidean distance, providing an opportunity for the large-scale application of QKNN in practice. © 2023 by the authors.","Feng, Congcong (58029519500); Zhao, Bo (57222572619); Zhou, Xin (57201549428); Ding, Xiaodong (57797258900); Shan, Zheng (24588253800)","Entropy","25","1","","","10.3390/e25010127","","","2023","","K-nearest neighbor algorithm; quantum computation; quantum K-nearest neighbor algorithm; quantum machine learning","1773421361340","1773421361340","","An Enhanced Quantum K-Nearest Neighbor Classification Algorithm Based on Polar Distance Feng, Congcong (58029519500); Zhao, Bo (57222572619); Zhou, Xin (57201549428); Ding, Xiaodong (57797258900); Shan, Zheng (24588253800) Entropy  K-nearest neighbor algorithm; quantum computation; quantum K-nearest neighbor algorithm; quantum machine learning   10.3390/e25010127","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289892","3614","0","","","Distributed quantum neural networks via partitioned features encoding","Quantum neural networks are expected to be a promising application in near-term quantum computing, but face challenges such as vanishing gradients during optimization and limited expressibility by a limited number of qubits and shallow circuits. To mitigate these challenges, an approach using distributed quantum neural networks has been proposed to make a prediction by approximating outputs of a large circuit using multiple small circuits. However, the approximation of a large circuit requires an exponential number of small circuit evaluations. Here, we instead propose to distribute partitioned features over multiple small quantum neural networks and use the ensemble of their expectation values to generate predictions. To verify our distributed approach, we demonstrate ten class classification of the Semeion and MNIST handwritten digit datasets. The results of the Semeion dataset imply that while our distributed approach may outperform a single quantum neural network in classification performance, excessive partitioning reduces performance. Nevertheless, for the MNIST dataset, we succeeded in ten class classification with exceeding 96% accuracy. Our proposed method not only achieved highly accurate predictions for a large dataset but also reduced the hardware requirements for each quantum neural network compared to a large single quantum neural network. Our results highlight distributed quantum neural networks as a promising direction for practical quantum machine learning algorithms compatible with near-term quantum devices. We hope that our approach is useful for exploring quantum machine learning applications. © The Author(s) 2024.","Kawase, Yoshiaki (57221303443)","Quantum Machine Intelligence","6","1","","","10.1007/s42484-024-00153-4","","","2024","","Distributed quantum machine learning; Distributed quantum neural networks; Quantum machine learning; Quantum neural networks; Variational quantum algorithms","1773421361340","1773421361340","","Distributed quantum neural networks via partitioned features encoding Kawase, Yoshiaki (57221303443) Quantum Machine Intelligence  Distributed quantum machine learning; Distributed quantum neural networks; Quantum machine learning; Quantum neural networks; Variational quantum algorithms   10.1007/s42484-024-00153-4","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289890","3614","0","","","Quantum machine learning of large datasets using randomized measurements","Quantum computers promise to enhance machine learning for practical applications. Quantum machine learning for real-world data has to handle extensive amounts of high-dimensional data. However, conventional methods for measuring quantum kernels are impractical for large datasets as they scale with the square of the dataset size. Here, we measure quantum kernels using randomized measurements. The quantum computation time scales linearly with dataset size and quadratic for classical post-processing. While our method scales in general exponentially in qubit number, we gain a substantial speed-up when running on intermediate-sized quantum computers. Further, we efficiently encode high-dimensional data into quantum computers with the number of features scaling linearly with the circuit depth. The encoding is characterized by the quantum Fisher information metric and is related to the radial basis function kernel. Our approach is robust to noise via a cost-free error mitigation scheme. We demonstrate the advantages of our methods for noisy quantum computers by classifying images with the IBM quantum computer. To achieve further speedups we distribute the quantum computational tasks between different quantum computers. Our method enables benchmarking of quantum machine learning algorithms with large datasets on currently available quantum computers. © 2023 The Author(s). Published by IOP Publishing Ltd.","Haug, Tobias (56785542400); Self, Chris N (57193164877); Kim, M.S. (36067105100)","Machine Learning: Science and Technology","4","1","","","10.1088/2632-2153/acb0b4","","","2023","","quantum algorithm; quantum computing; quantum kernel; quantum machine learning; supervised learning","1773421361340","1773421361340","","Quantum machine learning of large datasets using randomized measurements Haug, Tobias (56785542400); Self, Chris N (57193164877); Kim, M.S. (36067105100) Machine Learning: Science and Technology  quantum algorithm; quantum computing; quantum kernel; quantum machine learning; supervised learning   10.1088/2632-2153/acb0b4","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289887","3614","0","","","Optimizing Variational Quantum Neural Networks Based on Collective Intelligence","Quantum machine learning stands out as one of the most promising applications of quantum computing, widely believed to possess potential quantum advantages. In the era of noisy intermediate-scale quantum, the scale and quality of quantum computers are limited, and quantum algorithms based on fault-tolerant quantum computing paradigms cannot be experimentally verified in the short term. The variational quantum algorithm design paradigm can better adapt to the practical characteristics of noisy quantum hardware and is currently one of the most promising solutions. However, variational quantum algorithms, due to their highly entangled nature, encounter the phenomenon known as the “barren plateau” during the optimization and training processes, making effective optimization challenging. This paper addresses this challenging issue by researching a variational quantum neural network optimization method based on collective intelligence algorithms. The aim is to overcome optimization difficulties encountered by traditional methods such as gradient descent. We study two typical applications of using quantum neural networks: random 2D Hamiltonian ground state solving and quantum phase recognition. We find that the collective intelligence algorithm shows a better optimization compared to gradient descent. The solution accuracy of ground energy and phase classification is enhanced, and the optimization iterations are also reduced. We highlight that the collective intelligence algorithm has great potential in tackling the optimization of variational quantum algorithms. © 2024 by the authors.","Li, Zitong (58854808300); Xiao, Tailong (57199645957); Deng, Xiaoyang (59169204600); Zeng, Guihua (7202802740); Li, Weimin (57827232600)","Mathematics","12","11","","","10.3390/math12111627","","","2024","","collective intelligence; quantum machine learning; variational quantum algorithm","1773421361340","1773421361340","","Optimizing Variational Quantum Neural Networks Based on Collective Intelligence Li, Zitong (58854808300); Xiao, Tailong (57199645957); Deng, Xiaoyang (59169204600); Zeng, Guihua (7202802740); Li, Weimin (57827232600) Mathematics  collective intelligence; quantum machine learning; variational quantum algorithm   10.3390/math12111627","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289886","3614","0","","","ABO3 materials clustering with quantum swap-test algorithm","Understanding and classifying complex materials systems is a central challenge in materials science, particularly in the search for new functional materials. In this study, we focus on the ABO3 perovskite system, a class of materials known for their diverse structural and electronic properties. Building on our earlier efforts to classify perovskite and non-perovskite structures using supervised quantum machine learning (QML), we now explore unsupervised approaches to uncover hidden patterns in materials datasets. Specifically, we implement a quantum-inspired centroid-based clustering algorithm, analogous to k-means, that leverages the swap-test circuit to evaluate quantum similarities. This method is applied to a dataset of 397 ABO3 compositions, comprising 254 perovskites and 143 non-perovskites. The algorithm leverages quantum similarity metrics, calculated via swap-test circuits, to iteratively refine cluster centroids. This method achieves a clustering accuracy of approximately 80%, effectively separating materials based on their structural characteristics. In the second part of the work, we take SrTiO3 as a prototypical perovskite as a reference material and compute quantum distances between it and all other samples, using four key features relevant to perovskite stability and formation. By sorting the dataset based on these quantum distances, we identify perovskite-like candidates with an accuracy of about 84% (213 out of 254 correctly clustered). These findings demonstrate that quantum-enhanced clustering can capture meaningful structural relationships in inorganic materials datasets, suggesting a promising role for QML in accelerating the discovery and classification of advanced functional materials. © 2025 Elsevier B.V.","Naseri, Mosayeb (14061007900); Lourenço, Maicon Pierre (55205089400); Prasad, Viki Kumar (57194573249); Shukla, Rishabh (57209160809); Naseri, Yasna (60030546600); Diaz, Gabriela Sanchez (60030251600); Gaur, Daya (55666323100); Gusarov, Sergey (13907289700); Salahub, D.R. (7005147098)","Computational Materials Science","259","","","","10.1016/j.commatsci.2025.114178","","","2025","","Materials clustering; Perovskite materials; Quantum machine learning; Swap test algorithm","1773421361340","1773421361340","","ABO3 materials clustering with quantum swap-test algorithm Naseri, Mosayeb (14061007900); Lourenço, Maicon Pierre (55205089400); Prasad, Viki Kumar (57194573249); Shukla, Rishabh (57209160809); Naseri, Yasna (60030546600); Diaz, Gabriela Sanchez (60030251600); Gaur, Daya (55666323100); Gusarov, Sergey (13907289700); Salahub, D.R. (7005147098) Computational Materials Science  Materials clustering; Perovskite materials; Quantum machine learning; Swap test algorithm   10.1016/j.commatsci.2025.114178","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289885","3614","0","","","Variational quantum algorithms: fundamental concepts, applications and challenges","Quantum computing is a new discipline combining quantum mechanics and computer science, which is expected to solve technical problems that are difficult for classical computers to solve efficiently. At present, quantum algorithms and hardware continue to develop at a high speed, but due to the serious constraints of quantum devices, such as the limited numbers of qubits and circuit depth, the fault-tolerant quantum computing will not be available in the near future. Variational quantum algorithms(VQAs) using classical optimizers to train parameterized quantum circuits have emerged as the main strategy to address these constraints. However, VQAs still have many challenges, such as trainability, hardware noise, expressibility and entangling capability. The fundamental concepts and applications of VQAs are reviewed. Then, strategies are introduced to overcome the challenges of VQAs and the importance of further researching VQAs is highlighted. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2024.","Qi, Han (55309093200); Xiao, Sihui (59163053400); Liu, Zhuo (58885702300); Gong, Changqing (13614393000); Gani, Abdullah (57218294440)","Quantum Information Processing","23","6","","","10.1007/s11128-024-04438-2","","","2024","","Noisy-intermediate scale quantum; Quantum computing; Quantum machine learning; Variational quantum algorithms","1773421361340","1773421361340","","Variational quantum algorithms: fundamental concepts, applications and challenges Qi, Han (55309093200); Xiao, Sihui (59163053400); Liu, Zhuo (58885702300); Gong, Changqing (13614393000); Gani, Abdullah (57218294440) Quantum Information Processing  Noisy-intermediate scale quantum; Quantum computing; Quantum machine learning; Variational quantum algorithms   10.1007/s11128-024-04438-2","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289884","3614","0","","","High Performance Hierarchical Tucker Tensor Learning Using GPU Tensor Cores","Extracting information from large-scale high-dimensional data is a fundamentally important task in high performance computing, where the hierarchical Tucker (HT) tensor learning approach (learning a tensor-tree structure) has been widely used in many applications. However, HT tensor learning algorithms are compute-intensive due to the 'curse of dimensionality,' i.e., the time complexity grows exponentially with the order of the data tensor. The computation of HT tensor learning algorithms boils down to tensor primitives, which are amenable to computing on GPU tensor cores. Existing work does not support HT tensor learning using GPU tensor cores. There are three main challenges to address: 1) to accelerate tensor learning primitives using GPU tensor cores; 2) to implement the tensor learning algorithms using GPU tensor cores and multiple GPUs; 3) to support large-scale data tensors exceeding the GPU memory capacity. In this paper, we present efficient HT tensor learning primitives using GPU tensor cores and demonstrate three applications. First, we utilize GPU tensor cores to optimize HT tensor learning primitives, including tensor contractions, tensor matricizations and tensor singular value decomposition (SVD). We employ the optimized primitives to optimize HT tensor decomposition algorithms for Big Data analysis. Second, we propose a novel HT tensor layer for deep neural networks, whose training process only involves a forward pass without back propagation. The forward pass consists of tensor operations, thus further exploiting the computing power of GPU tensor cores. Third, we apply the optimized primitives to develop a tensor-tree structured quantum machine learning algorithm tree-tensor network (TTN). Compared with TensorLy and TensorNetwork on NVIDIA A100 GPUs, our third-order HT tensor decomposition algorithm achieves up to $8.92 \times$8.92× and $6.42 \times$6.42× speedups, respectively, and our high-order case achieves up to $32.67 \times$32.67× and $23.97 \times$23.97× speedups, respectively. Our HT tensor layer for a fully connected neural network achieves $49.2 \times$49.2× compression at the cost of 0.5% drops in accuracy and $1.42 \times$1.42× speedup compared with the implementation on CUDA cores; for the AlexNet, our HT tensor layer achieves $9.45 \times$9.45× compression at the cost of 0.8% drops in accuracy and $1.87 \times$1.87× speedup compared with the implementation on CUDA cores. Our TTN algorithm achieves up to $11.17\times$11.17× speedup compared with TensorNetwork, indicating the potential of optimized tensor learning primitives for the classical simulation of quantum machine learning algorithms.  © 1968-2012 IEEE.","Huang, Hao (57758971500); Liu, Xiao-Yang (44361326100); Tong, Weiqin (7202450909); Zhang, Tao (57223780980); Walid, Anwar (25723889900); Wang, Xiaodong (55000636900)","IEEE Transactions on Computers","72","2","452–465","","10.1109/TC.2022.3172895","","","2023","","big data; GPU tensor cores; hierarchical Tucker; HT tensor layer; quantum machine learning","1773421361340","1773421361340","","High Performance Hierarchical Tucker Tensor Learning Using GPU Tensor Cores Huang, Hao (57758971500); Liu, Xiao-Yang (44361326100); Tong, Weiqin (7202450909); Zhang, Tao (57223780980); Walid, Anwar (25723889900); Wang, Xiaodong (55000636900) IEEE Transactions on Computers  big data; GPU tensor cores; hierarchical Tucker; HT tensor layer; quantum machine learning   10.1109/TC.2022.3172895","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289883","3614","0","","","A Quantum-Classical Hybrid Solution for Deep Anomaly Detection","Machine learning (ML) has achieved remarkable success in a wide range of applications. In recent ML research, deep anomaly detection (AD) has been a hot topic with the aim of discriminating among anomalous data with deep neural networks (DNNs). Notably, image AD is one of the most representative tasks in current deep AD research. ML’s interaction with quantum computing is giving rise to a heated topic named quantum machine learning (QML), which enjoys great prospects according to recent academic research. This paper attempts to address the image AD problem in a deep manner with a novel QML solution. Specifically, we design a quantum-classical hybrid DNN (QHDNN) that aims to learn directly from normal raw images to train a normality model and then exclude images that do not conform to this model as anomalies during its inference. To enable the QHDNN to perform satisfactorily in deep image AD, we explore multiple quantum layer architectures and design a VQC-based QHDNN solution. Extensive experiments were conducted on commonly used benchmarks to test the proposed QML solution, whose results demonstrate the feasibility of addressing deep image AD with QML. Importantly, the experimental results show that our quantum-classical hybrid solution can even yield superior performance to that of its classical counterpart when they share the same number of learnable parameters. © 2023 by the authors.","Wang, Maida (57217089796); Huang, Anqi (57191888307); Liu, Yong (57162531700); Yi, Xuming (7202268706); Wu, Junjie (55629751000); Wang, Siqi (56479668600)","Entropy","25","3","","","10.3390/e25030427","","","2023","","deep learning; image anomaly detection; quantum hybrid deep neural network; quantum machine learning","1773421361340","1773421361340","","A Quantum-Classical Hybrid Solution for Deep Anomaly Detection Wang, Maida (57217089796); Huang, Anqi (57191888307); Liu, Yong (57162531700); Yi, Xuming (7202268706); Wu, Junjie (55629751000); Wang, Siqi (56479668600) Entropy  deep learning; image anomaly detection; quantum hybrid deep neural network; quantum machine learning   10.3390/e25030427","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289882","3614","0","","","Hybrid quantum-classical 3D object detection using multi-channel quantum convolutional neural network","3D object detection has recently shown remarkable progress in the computer vision field, enabling advanced understanding of the surrounding environment by identifying objects’ shape, position, and depth. However, processing high-dimensional data using classical convolutional neural networks (CNNs) introduces considerable computational challenges. This paper proposes a novel hybrid quantum-classical 3D object detection (HQCOD) approach, integrating a multi-channel quantum convolutional neural network (MC-QCNN) to significantly reduce computational complexity by leveraging quantum computing advantages. Additionally, knowledge distillation (KD) is applied to enhance detection accuracy and model robustness. Experimental evaluations using the Karlsruhe institute of technology and Toyota technological institute (KITTI) dataset validate the scalability and effectiveness, demonstrating the HQCOD as a practical quantum-assisted solution. This study establishes a foundation for extending quantum-enhanced 3D computer vision methods into real-world applications. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2025.","Roh, Emily Jimin (59152226100); Shim, Joo Yong (57221962428); Kim, Joongheon (8866990900); Park, Soohyun (57210251609)","Journal of Supercomputing","81","3","","","10.1007/s11227-025-06968-7","","","2025","","Hybrid quantum-classical 3D object detection; Knowledge distillation; Multi-channel quantum convolutional neural network; Quantum keypoint feature pyramid network; Quantum machine learning","1773421361340","1773421361340","","Hybrid quantum-classical 3D object detection using multi-channel quantum convolutional neural network Roh, Emily Jimin (59152226100); Shim, Joo Yong (57221962428); Kim, Joongheon (8866990900); Park, Soohyun (57210251609) Journal of Supercomputing  Hybrid quantum-classical 3D object detection; Knowledge distillation; Multi-channel quantum convolutional neural network; Quantum keypoint feature pyramid network; Quantum machine learning   10.1007/s11227-025-06968-7","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289880","3614","0","","","Quantum Advantage Seeker with Kernels (QuASK): a software framework to speed up the research in quantum machine learning","Exploiting the properties of quantum information to the benefit of machine learning models is perhaps the most active field of research in quantum computation. This interest has supported the development of a multitude of software frameworks (e.g. Qiskit, Pennylane, Braket) to implement, simulate, and execute quantum algorithms. Most of them allow us to define quantum circuits, run basic quantum algorithms, and access low-level primitives depending on the hardware such software is supposed to run. For most experiments, these frameworks have to be manually integrated within a larger machine learning software pipeline. The researcher is in charge of knowing different software packages, integrating them through the development of long code scripts, analyzing the results, and generating the plots. Long code often leads to erroneous applications, due to the average number of bugs growing proportional with respect to the program length. Moreover, other researchers will struggle to understand and reproduce the experiment, due to the need to be familiar with all the different software frameworks involved in the code script. We propose QuASK, an open-source quantum machine learning framework written in Python that aids the researcher in performing their experiments, with particular attention to quantum kernel techniques. QuASK can be used as a command-line tool to download datasets, pre-process them, quantum machine learning routines, analyze and visualize the results. QuASK implements most state-of-the-art algorithms to analyze the data through quantum kernels, with the possibility to use projected kernels, (gradient-descent) trainable quantum kernels, and structure-optimized quantum kernels. Our framework can also be used as a library and integrated into pre-existing software, maximizing code reuse. © 2023, The Author(s).","Di Marcantonio, Francesco (57810969400); Incudini, Massimiliano (57222239156); Tezza, Davide (57811392100); Grossi, Michele (57203555059)","Quantum Machine Intelligence","5","1","","","10.1007/s42484-023-00107-2","","","2023","","Quantum computing; Quantum kernels; Quantum machine learning; Software; Software for quantum machine learning","1773421361340","1773421361340","","Quantum Advantage Seeker with Kernels (QuASK): a software framework to speed up the research in quantum machine learning Di Marcantonio, Francesco (57810969400); Incudini, Massimiliano (57222239156); Tezza, Davide (57811392100); Grossi, Michele (57203555059) Quantum Machine Intelligence  Quantum computing; Quantum kernels; Quantum machine learning; Software; Software for quantum machine learning   10.1007/s42484-023-00107-2","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289877","3614","0","","","Quantum convolutional neural networks for multi-channel supervised learning","As the rapidly evolving field of machine learning continues to produce incredibly useful tools and models, the potential for quantum computing to provide speed up for machine learning algorithms is becoming increasingly desirable. In particular, quantum circuits in place of classical convolutional filters for image detection-based tasks are being investigated for the ability to exploit quantum advantage. However, these attempts, referred to as quantum convolutional neural networks (QCNNs), lack the ability to efficiently process data with multiple channels and, therefore, are limited to relatively simple inputs. In this work, we present a variety of hardware-adaptable quantum circuit ansatzes for use as convolutional kernels, and demonstrate that the quantum neural networks we report outperform existing QCNNs on classification tasks involving multi-channel data. We envision that the ability of these implementations to effectively learn inter-channel information will allow quantum machine learning methods to operate with more complex data. © 2023, The Author(s), under exclusive licence to Springer Nature Switzerland AG.","Smaldone, Anthony M. (58396003100); Kyro, Gregory W. (57610071300); Batista, Victor S. (7004655396)","Quantum Machine Intelligence","5","2","","","10.1007/s42484-023-00130-3","","","2023","","Convolutional neural networks; Image classification; Multi-channel data; Quantum machine learning; Supervised learning","1773421361340","1773421361340","","Quantum convolutional neural networks for multi-channel supervised learning Smaldone, Anthony M. (58396003100); Kyro, Gregory W. (57610071300); Batista, Victor S. (7004655396) Quantum Machine Intelligence  Convolutional neural networks; Image classification; Multi-channel data; Quantum machine learning; Supervised learning   10.1007/s42484-023-00130-3","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289876","3614","0","","","Quantum state tomography using quantum machine learning","Quantum state tomography (QST) is a fundamental technique in quantum information processing (QIP) for reconstructing unknown quantum states. However, the conventional QST methods are limited by the number of measurements required, which makes them impractical for large-scale quantum systems. To overcome this challenge, we propose the integration of quantum machine learning (QML) techniques to enhance the efficiency of QST. In this paper, we conduct a comprehensive investigation into various approaches for QST, encompassing both classical and quantum methodologies. We also implement different QML approaches for QST and demonstrate their effectiveness on various simulated and experimental quantum systems, including multi-qubit networks. Our results show that our QML-based QST approach can achieve high fidelity (98%) with significantly fewer measurements than conventional methods, making it a promising tool for practical QIP applications. © The Author(s), under exclusive licence to Springer Nature Switzerland AG 2024.","Innan, Nouhaila (58291062600); Siddiqui, Owais Ishtiaq (58567723800); Arora, Shivang (58566969900); Ghosh, Tamojit (57962914000); Koçak, Yasemin Poyraz (57022248900); Paragas, Dominic (58568272000); Galib, Abdullah Al Omar (58567539500); Khan, Muhammad Al-Zafar (58306981700); Bennai, Mohamed (55904222900)","Quantum Machine Intelligence","6","1","","","10.1007/s42484-024-00162-3","","","2024","","Quantum information processing; Quantum machine learning; Quantum state tomography; Quantum variational circuit","1773421361340","1773421361340","","Quantum state tomography using quantum machine learning Innan, Nouhaila (58291062600); Siddiqui, Owais Ishtiaq (58567723800); Arora, Shivang (58566969900); Ghosh, Tamojit (57962914000); Koçak, Yasemin Poyraz (57022248900); Paragas, Dominic (58568272000); Galib, Abdullah Al Omar (58567539500); Khan, Muhammad Al-Zafar (58306981700); Bennai, Mohamed (55904222900) Quantum Machine Intelligence  Quantum information processing; Quantum machine learning; Quantum state tomography; Quantum variational circuit   10.1007/s42484-024-00162-3","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289872","3614","0","","","Privacy-preserving collaboration in blockchain-enabled IoT: The synergy of modified homomorphic encryption and federated learning","The proliferation of network devices capable of gathering, transmitting, and receiving data over the Internet has spurred the widespread adoption of Internet of Things (IoT) devices, particularly in resource-oriented applications. Integrating blockchain, IoT, homomorphic encryption, and federated learning requires a balance between computational requirements and real-time performance. Secure key management is crucial to maintain data privacy and integrity. Compliance with privacy regulations requires careful implementation of privacy-preserving mechanisms in blockchain-enabled IoT environments, which can be subjected to various attacks. Addressing these challenges requires interdisciplinary expertise, research, and innovation to develop more efficient and effective privacy-preserving techniques tailored to the unique characteristics of such environments. This research introduces the Modified Homomorphic Encryption Federated-based Adaptive Hybrid Dandelion Search (MHEF-AHDS) algorithm as an effective framework to enhance security in blockchain-enabled IoT systems. The amalgamation of Modified Homomorphic Encryption (MHE) and Federated Learning (FL) constitutes a potent alliance that addresses privacy concerns within collaborative and decentralized machine learning environments. This facilitates secure and adaptable data collaboration, effectively mitigating privacy risks associated with sensitive information. The integration of quantum machine learning into security applications presents an exciting opportunity for distinctive progress and innovation. Within this work, the Adaptive Hybrid Dandelion optimization algorithm, featuring an Initial search strategy, is employed for hyperparameter optimization thereby elevating the performances of the proposed MHEF-AHDS method. Furthermore, the integration of smart contracts and Blockchain-based IoT enhances the overall security of the proposed method. MHEF-AHDS comprehensively tackles privacy, security, and scalability challenges through robust security measures and privacy enhancements. The performance evaluation of the MHEF-AHDS method encompasses a thorough analysis based on key metrics such as throughput, latency, scalability, energy consumption, accuracy, precision, recall, and f1-score. Comparative assessments against existing methods are conducted to gauge the effectiveness of the proposed method in addressing security, privacy, and scalability concerns. © 2024 John Wiley & Sons Ltd.","Anitha, Raja (60172172900); Murugan, Mahalingam (55315756300)","International Journal of Communication Systems","37","18","","","10.1002/dac.5955","","","2024","","adaptive hybrid dandelion optimization; blockchain; federated learning; initial search strategy; modified homomorphic encryption; quantum machine learning; smart contract","1773421361340","1773421361340","","Privacy-preserving collaboration in blockchain-enabled IoT: The synergy of modified homomorphic encryption and federated learning Anitha, Raja (60172172900); Murugan, Mahalingam (55315756300) International Journal of Communication Systems  adaptive hybrid dandelion optimization; blockchain; federated learning; initial search strategy; modified homomorphic encryption; quantum machine learning; smart contract   10.1002/dac.5955","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289871","3614","0","","","QUSL: Quantum unsupervised image similarity learning with enhanced performance","Leveraging quantum properties to enhance complex learning tasks has been proven feasible, with excellent recent achievements in the field of unsupervised learning. However, current quantum schemes neglect adaptive adjustments for unsupervised task scenarios. This work proposes a novel quantum unsupervised similarity learning method — QUSL. Firstly, QUSL uses similarity triplets for unsupervised learning, generating positive samples by perturbing anchor images, achieving a learning process independent of classical algorithms. Subsequently, combining the feature interweaving of triplets, QUSL employs metaheuristic algorithms to systematically explore high-performance mapping processes, obtaining quantum circuit architectures more suitable for unsupervised image similarity tasks. Ultimately, QUSL realizes feature learning with lower quantum resource costs. Comprehensive numerical simulations and experiments on quantum computers demonstrate that QUSL outperforms state-of-the-art quantum methods. QUSL achieves over 50% reduction in critical quantum resource utilization. QUSL improves similarity detection correlation by up to 19.5% across multiple datasets, exhibiting robustness in NISQ environments. While using fewer quantum resources, QUSL shows potential for large-scale unsupervised tasks. © 2024","Yu, Lian-Hui (58519710200); Li, Xiao-Yu (37010363500); Chen, Geng (57459517000); Zhu, Qin-Sheng (7403313501); Li, Hui (57192906588); Yang, Guo-Wu (8833946600)","Expert Systems with Applications","258","","","","10.1016/j.eswa.2024.125112","","","2024","","Image similarity detection; Metaheuristic algorithms; Quantum machine learning; Unsupervised learning","1773421361340","1773421361340","","QUSL: Quantum unsupervised image similarity learning with enhanced performance Yu, Lian-Hui (58519710200); Li, Xiao-Yu (37010363500); Chen, Geng (57459517000); Zhu, Qin-Sheng (7403313501); Li, Hui (57192906588); Yang, Guo-Wu (8833946600) Expert Systems with Applications  Image similarity detection; Metaheuristic algorithms; Quantum machine learning; Unsupervised learning   10.1016/j.eswa.2024.125112","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289870","3614","0","","","Wireless Sensing in Artificial Intelligence of Things: A General Quantum Machine Learning Framework","With the emergence of the 5G and beyond, wireless networks have transformed from a simple communication medium to ubiquitous versatile platforms. This trend has enabled numerous device-free and non-contact applications. As computing power and machine learning algorithms continue to improve, deep learning techniques are increasingly used in wireless sensing applications. However, the limits of deep learning-centered wireless sensing approaches are still being explored. Concurrently, research in quantum computing is advancing rapidly, prompting researchers to explore the burgeoning field of quantum machine learning, which combines quantum computing and machine learning, for its boundless potential. In this article, we propose a general quantum machine learning framework for wireless sensing applications in the Artificial Internet of Things (AIoT). The proposed framework provides a systematic approach for designing deeply interpreted wireless sensing models based on quantum machine learning. We then present several representative applications and case studies, and conclude this article with a discussion of the challenges and future research directions in this exciting area. © 1986-2012 IEEE.","Liao, Peng (58069054600); Wang, Xuyu (56344911700); Shan, Yingxin (58069054500); An, Lingling (35209698400); Mao, Shiwen (59451558900)","IEEE Network","39","3","207–214","","10.1109/MNET.2025.3536925","","","2025","","Artificial Internet of Things; Quantum Computing; Quantum Machine Learning; Wireless Sensing","1773421361340","1773421361340","","Wireless Sensing in Artificial Intelligence of Things: A General Quantum Machine Learning Framework Liao, Peng (58069054600); Wang, Xuyu (56344911700); Shan, Yingxin (58069054500); An, Lingling (35209698400); Mao, Shiwen (59451558900) IEEE Network  Artificial Internet of Things; Quantum Computing; Quantum Machine Learning; Wireless Sensing   10.1109/MNET.2025.3536925","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
